id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1433497509607903234	1433497509607903234	2021-09-02 15:30:14 Hora estándar de Montevideo	2021-09-02	15:30:14	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Volvió la participante de la risa más contagiosa de todas a #100ArgentinosDicen! 😂🤣  https://t.co/A8Z3XkXpZr	es	[]	[]	[]	15	91	851	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433497509607903234	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433497359170818054/pu/img/Q-hnX1to7hpBE2mC.jpg							[]				
1433488470010470404	1433488470010470404	2021-09-02 14:54:18 Hora estándar de Montevideo	2021-09-02	14:54:18	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Koala, koala ya! 🐨😂 #100ArgentinosDicen  https://t.co/xKKYqibcXg	in	[]	[]	[]	2	19	248	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433488470010470404	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433488282592100354/pu/img/iIHO_OMm-DNqg58V.jpg							[]				
1433486925277667330	1433486925277667330	2021-09-02 14:48:10 Hora estándar de Montevideo	2021-09-02	14:48:10	-0300	1278853300750876674	100argdicen	100 argentinos dicen		La participante de #100ArgentinosDicen que sorprendió a Barassi con su voz 😍  https://t.co/Q7bxh8cSFE	es	[]	[]	[]	9	21	368	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433486925277667330	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433486782792863749/pu/img/OA0DJ510Sa6Y3dZa.jpg							[]				
1433134936681222148	1433134936681222148	2021-09-01 15:29:29 Hora estándar de Montevideo	2021-09-01	15:29:29	-0300	1278853300750876674	100argdicen	100 argentinos dicen		La particular risa de esta participante asustó a Darío Barassi 😂 #100ArgentinosDicen  https://t.co/bsnhcSlW0O	es	[]	[]	[]	345	3137	31674	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433134936681222148	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433134654115155972/pu/img/zV6u4e9S688md63V.jpg							[]				
1433131284776333315	1433131284776333315	2021-09-01 15:14:59 Hora estándar de Montevideo	2021-09-01	15:14:59	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Darío Barassi y su increíble cambio de look en pleno programa 🤩 #100ArgentinosDicen  https://t.co/guA4SFTnAL	es	[]	[]	[]	12	31	472	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433131284776333315	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433131176546471936/pu/img/zamXUnKSP2M4oz0A.jpg							[]				
1433126575940251650	1433126575940251650	2021-09-01 14:56:16 Hora estándar de Montevideo	2021-09-01	14:56:16	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Cuando el mes de la primavera te sienta bien 😎🤩 #100ArgentinosDicen  https://t.co/So46mi43ci	es	[]	[]	[]	6	11	159	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1433126575940251650	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1433126363049889796/pu/img/gyAs2l1p5GFU7C8x.jpg							[]				
1432763349331333122	1432763349331333122	2021-08-31 14:52:56 Hora estándar de Montevideo	2021-08-31	14:52:56	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Cuando te cuesta arrancar el día y no podés decir una frase seguida 🤪  #100ArgentinosDicen  https://t.co/fBqwAkwsjF	es	[]	[]	[]	4	5	144	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1432763349331333122	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1432762991578161160/pu/img/y2vvx0o-0ki_T6KZ.jpg							[]				
1432397370961039369	1432397370961039369	2021-08-30 14:38:40 Hora estándar de Montevideo	2021-08-30	14:38:40	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Un comienzo de semana a puro glamour: Darío Barassi llegó desfilando y se topó con una familia muy bien vestida 😎  https://t.co/vrwJY2eHTC	es	[]	[]	[]	5	10	203	[]	[]	https://twitter.com/100argdicen/status/1432397370961039369	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1432397289759379460/pu/img/lj_dyqlxiUdm8xl9.jpg							[]				
1432126575873564674	1432126575873564674	2021-08-29 20:42:37 Hora estándar de Montevideo	2021-08-29	20:42:37	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Con delineado y todo! #100ArgentinosDicenfamosos  https://t.co/udhl8cQLbG	es	[]	[]	[]	4	3	161	['100argentinosdicenfamosos']	[]	https://twitter.com/100argdicen/status/1432126575873564674	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1432126403114377221/pu/img/A08zawhB75aj816H.jpg							[]				
1432122561161220104	1432122561161220104	2021-08-29 20:26:40 Hora estándar de Montevideo	2021-08-29	20:26:40	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Sin presentación! El equipo de Guido Süller arrancó en #100ArgentinosDicenfamosos con todo 🤣 @dariobarassi @eltreceoficial  https://t.co/ly5PBUWatz	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}, {'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}]	[]	[]	2	9	101	['100argentinosdicenfamosos']	[]	https://twitter.com/100argdicen/status/1432122561161220104	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1432122275906703360/pu/img/iP87CPJKsqrGD2d8.jpg							[]				
